"vp"	"session"	"block"	"trial"	"leftright"	"adaptation_condition"	"adyesno"	"oriAdapt"	"tarori"	"saccade_latency"	"express"	"saccade_amplitude"	"sacerror_abs"	"error"
19	1	7	6	2	1	1	0.25	0.25	106	1	9.034	0.758	0
19	1	7	7	1	-1	1	0.25	-0.25	196	0	9.286	0.881	0
19	1	7	8	2	1	1	0.25	0.25	66	1	8.514	1.278	0
19	1	7	9	1	-1	1	0.25	-0.25	145	0	9.405	0.818	0
19	1	7	10	2	-1	1	0.25	-0.25	189	0	9.48	0.138	0
19	1	7	11	1	1	1	0.25	0.25	133	0	9.808	0.516	0
19	1	7	12	1	-1	1	0.25	-0.25	152	0	9.927	0.361	0
19	1	7	13	1	1	1	0.25	0.25	142	0	9.886	0.372	0
19	1	7	14	2	-1	1	0.25	-0.25	97	1	8.263	18.131	1
19	1	7	15	1	-1	1	0.25	-0.25	149	0	9.169	0.979	0
19	1	7	16	1	-1	1	0.25	-0.25	136	0	9.682	0.592	0
19	1	7	17	2	-1	1	0.25	-0.25	199	0	8.736	1.189	0
19	1	7	18	2	1	1	0.25	0.25	88	1	8.471	18.24	1
19	1	7	19	2	1	1	0.25	0.25	159	0	9.531	0.222	0
19	1	7	20	1	1	1	0.25	0.25	179	0	9.142	1.303	0
19	1	7	21	1	1	1	0.25	0.25	147	0	9.574	0.9	0
19	1	7	22	2	-1	1	0.25	-0.25	192	0	8.845	0.742	0
19	1	7	23	1	-1	1	0.25	-0.25	98	1	9.418	0.957	0
19	1	7	24	2	1	1	0.25	0.25	155	0	9.024	0.699	0
19	1	7	25	1	1	1	0.25	0.25	95	1	9.74	0.723	0
19	1	7	26	2	1	1	0.25	0.25	152	0	8.636	1.055	0
19	1	7	27	2	1	1	0.25	0.25	171	0	9.37	0.2	0
19	1	7	28	2	-1	1	0.25	-0.25	188	0	9.009	0.562	0
19	1	7	29	1	1	1	0.25	0.25	149	0	9.935	0.361	0
19	1	7	30	1	-1	1	0.25	-0.25	89	1	7.547	17.84	1
19	1	7	31	1	1	1	0.25	0.25	174	0	9.817	0.402	0
19	1	7	32	1	1	1	0.25	0.25	127	1	9.493	0.916	0
19	1	8	2	2	-1	1	0.25	-0.25	115	1	8.843	1.063	0
19	1	8	3	1	-1	1	0.25	-0.25	87	1	9.974	0.154	0
19	1	8	4	1	1	1	0.25	0.25	111	1	9.927	0.274	0
19	1	8	5	2	1	1	0.25	0.25	144	0	9.051	0.685	0
19	1	8	6	2	1	1	0.25	0.25	134	0	8.924	0.837	0
19	1	8	7	1	-1	1	0.25	-0.25	116	1	7.843	18.093	1
19	1	8	8	1	-1	1	0.25	-0.25	95	1	9.278	0.881	0
19	1	8	9	2	-1	1	0.25	-0.25	94	1	8.73	0.916	0
19	1	8	10	1	1	1	0.25	0.25	135	0	9.108	0.965	0
19	1	8	11	2	1	1	0.25	0.25	157	0	9.55	0.149	0
19	1	8	12	1	1	1	0.25	0.25	153	0	9.408	0.756	0
19	1	8	13	2	-1	1	0.25	-0.25	145	0	8.7	1.08	0
19	1	8	14	2	-1	1	0.25	-0.25	77	1	9.52	19.356	1
19	1	8	15	1	-1	1	0.25	-0.25	164	0	9.876	0.32	0
19	1	8	16	2	1	1	0.25	0.25	142	0	8.776	0.924	0
19	1	8	17	2	-1	1	0.25	-0.25	120	1	8.977	0.799	0
19	1	8	18	1	1	1	0.25	0.25	129	1	9.019	1.292	0
19	1	8	19	2	-1	1	0.25	-0.25	115	1	9.272	0.59	0
19	1	8	20	2	-1	1	0.25	-0.25	137	0	9.225	0.503	0
19	1	8	21	2	-1	1	0.25	-0.25	87	1	7.339	17.064	1
19	1	8	22	1	1	1	0.25	0.25	180	0	9.752	0.38	0
19	1	8	23	2	1	1	0.25	0.25	132	0	9.128	0.451	0
19	1	8	24	1	-1	1	0.25	-0.25	142	0	9.552	0.614	0
19	1	8	25	1	1	1	0.25	0.25	151	0	10.016	0.187	0
19	1	8	26	1	-1	1	0.25	-0.25	144	0	10.087	0.323	0
19	1	8	27	2	1	1	0.25	0.25	158	0	8.502	0.979	0
19	1	8	28	1	1	1	0.25	0.25	182	0	9.955	0.364	0
19	1	8	29	2	1	1	0.25	0.25	175	0	9.683	0.058	0
19	1	8	30	2	1	1	0.25	0.25	73	1	8.671	18.406	1
19	1	8	31	1	-1	1	0.25	-0.25	157	0	9.869	0.557	0
19	1	8	32	1	-1	1	0.25	-0.25	135	0	9.554	0.78	0
19	1	9	1	2	1	1	-0.25	-0.25	339	0	8.782	0.824	0
19	1	9	2	1	1	1	-0.25	-0.25	117	1	9.281	19.413	1
19	1	9	3	1	-1	1	-0.25	0.25	173	0	9.903	0.405	0
19	1	9	4	1	1	1	-0.25	-0.25	143	0	9.224	1.012	0
19	1	9	5	2	-1	1	-0.25	0.25	164	0	8.942	0.87	0
19	1	9	6	1	-1	1	-0.25	0.25	134	0	10.211	0.051	0
19	1	9	7	1	-1	1	-0.25	0.25	131	0	9.681	0.674	0
19	1	9	8	1	-1	1	-0.25	0.25	115	1	9.698	0.783	0
19	1	9	9	1	-1	1	-0.25	0.25	130	1	10.02	0.432	0
19	1	9	10	2	-1	1	-0.25	0.25	131	0	7.013	16.759	1
19	1	9	11	2	-1	1	-0.25	0.25	196	0	8.853	0.791	0
19	1	9	12	2	-1	1	-0.25	0.25	133	0	9.437	0.029	0
19	1	9	13	2	1	1	-0.25	-0.25	161	0	9.492	0.263	0
19	1	9	14	1	1	1	-0.25	-0.25	191	0	10.027	0.315	0
19	1	9	15	2	1	1	-0.25	-0.25	144	0	9.513	0.157	0
19	1	9	16	2	1	1	-0.25	-0.25	128	1	9.142	0.552	0
19	1	9	17	1	-1	1	-0.25	0.25	90	1	9.287	0.889	0
19	1	9	18	1	1	1	-0.25	-0.25	146	0	9.744	0.739	0
19	1	9	19	1	1	1	-0.25	-0.25	138	0	9.792	0.535	0
19	1	9	20	1	1	1	-0.25	-0.25	102	1	9.16	1.148	0
19	1	9	21	1	-1	1	-0.25	0.25	137	0	9.988	0.405	0
19	1	9	22	2	-1	1	-0.25	0.25	88	1	5.347	14.905	1
19	1	9	23	2	-1	1	-0.25	0.25	147	0	9.127	0.347	0
19	1	9	24	2	1	1	-0.25	-0.25	124	1	9.013	0.62	0
19	1	9	25	2	-1	1	-0.25	0.25	118	1	8.783	0.59	0
19	1	9	26	2	1	1	-0.25	-0.25	108	1	9.448	0.009	0
19	1	9	27	2	1	1	-0.25	-0.25	113	1	9.489	0.222	0
19	1	9	28	2	-1	1	-0.25	0.25	150	0	8.904	0.63	0
19	1	9	29	1	1	1	-0.25	-0.25	161	0	9.767	0.592	0
19	1	9	30	2	1	1	-0.25	-0.25	149	0	9.092	0.437	0
19	1	9	31	1	1	1	-0.25	-0.25	110	1	9.307	0.914	0
19	1	9	32	1	-1	1	-0.25	0.25	155	0	9.883	0.486	0
19	1	10	1	2	1	1	-0.25	-0.25	148	0	8.545	1.248	0
19	1	10	2	2	1	1	-0.25	-0.25	114	1	9.061	0.609	0
19	1	10	3	1	-1	1	-0.25	0.25	154	0	9.264	1.033	0
19	1	10	4	2	1	1	-0.25	-0.25	78	1	7.344	16.914	1
19	1	10	5	1	-1	1	-0.25	0.25	155	0	9.106	1.319	0
19	1	10	6	1	-1	1	-0.25	0.25	139	0	9.578	0.816	0
19	1	10	7	1	-1	1	-0.25	0.25	157	0	9.431	1.069	0
19	1	10	8	1	-1	1	-0.25	0.25	126	1	10.034	0.413	0
19	1	10	9	2	-1	1	-0.25	0.25	201	0	8.45	1.014	0
19	1	10	10	2	-1	1	-0.25	0.25	145	0	9.007	0.552	0
19	1	10	11	1	1	1	-0.25	-0.25	112	1	9.236	1.189	0
19	1	10	12	1	-1	1	-0.25	0.25	149	0	10.037	0.467	0
19	1	10	13	2	1	1	-0.25	-0.25	183	0	8.844	0.824	0
19	1	10	14	1	1	1	-0.25	-0.25	61	1	9.541	0.728	0
19	1	10	15	2	1	1	-0.25	-0.25	133	0	8.784	0.973	0
19	1	10	16	1	1	1	-0.25	-0.25	100	1	9.335	1.101	0
19	1	10	17	2	1	1	-0.25	-0.25	136	0	9.02	0.739	0
19	1	10	18	1	1	1	-0.25	-0.25	141	0	9.905	0.584	0
19	1	10	19	2	1	1	-0.25	-0.25	136	0	9.123	0.797	0
19	1	10	20	2	-1	1	-0.25	0.25	165	0	9.436	0.07	0
19	1	10	21	2	1	1	-0.25	-0.25	153	0	9.16	0.448	0
19	1	10	22	2	-1	1	-0.25	0.25	148	0	9.49	0.062	0
19	1	10	23	1	1	1	-0.25	-0.25	151	0	9.952	0.587	0
19	1	10	24	1	1	1	-0.25	-0.25	157	0	9.992	0.5	0
19	1	10	25	2	-1	1	-0.25	0.25	147	0	9.497	0.102	0
19	1	10	26	1	1	1	-0.25	-0.25	128	1	9.297	1.232	0
19	1	10	27	1	-1	1	-0.25	0.25	134	0	9.495	1.017	0
19	1	10	28	1	-1	1	-0.25	0.25	160	0	10.126	0.255	0
19	1	10	29	2	-1	1	-0.25	0.25	74	1	9.267	0.108	0
19	1	10	30	1	1	1	-0.25	-0.25	143	0	9.627	0.791	0
19	1	10	31	2	-1	1	-0.25	0.25	101	1	8.533	0.952	0
19	1	10	32	2	-1	1	-0.25	0.25	149	0	9.151	0.342	0
19	1	11	1	2	1	1	0.25	0.25	180	0	8.538	0.949	0
19	1	11	2	1	1	1	0.25	0.25	90	1	9.762	0.546	0
19	1	11	3	1	-1	1	0.25	-0.25	156	0	10.273	0.028	0
19	1	11	4	1	1	1	0.25	0.25	79	1	9.656	0.581	0
19	1	11	5	2	-1	1	0.25	-0.25	129	1	8.913	0.895	0
19	1	11	6	1	-1	1	0.25	-0.25	91	1	9.55	0.851	0
19	1	11	7	1	1	1	0.25	0.25	83	1	9.673	0.579	0
19	1	11	8	2	-1	1	0.25	-0.25	149	0	8.656	1.221	0
19	1	11	9	2	1	1	0.25	0.25	67	1	9.611	19.375	1
19	1	11	10	2	1	1	0.25	0.25	129	1	9.457	0.249	0
19	1	11	11	1	1	1	0.25	0.25	149	0	9.939	0.386	0
19	1	11	12	2	1	1	0.25	0.25	147	0	9.134	0.562	0
19	1	11	13	1	-1	1	0.25	-0.25	116	1	10.106	0.179	0
19	1	11	14	2	1	1	0.25	0.25	115	1	8.871	0.712	0
19	1	11	15	1	-1	1	0.25	-0.25	82	1	9.863	0.2	0
19	1	11	16	2	-1	1	0.25	-0.25	104	1	8.98	0.609	0
19	1	11	17	2	-1	1	0.25	-0.25	186	0	9.16	0.625	0
19	1	11	18	1	1	1	0.25	0.25	61	1	9.855	0.119	0
19	1	11	19	1	-1	1	0.25	-0.25	140	0	9.883	0.288	0
19	1	11	20	2	-1	1	0.25	-0.25	150	0	9.204	0.421	0
19	1	11	21	2	1	1	0.25	0.25	139	0	9.378	0.481	0
19	1	11	22	2	1	1	0.25	0.25	134	0	9.039	0.865	0
19	1	11	25	1	1	1	0.25	0.25	149	0	9.973	0.206	0
19	1	11	27	1	-1	1	0.25	-0.25	149	0	9.931	0.345	0
19	1	11	28	1	1	1	0.25	0.25	148	0	10.388	0.08	0
19	1	11	29	2	-1	1	0.25	-0.25	69	1	5.067	14.848	1
19	1	11	30	1	1	1	0.25	0.25	130	1	8.866	1.36	0
19	1	11	31	2	-1	1	0.25	-0.25	125	1	9.25	0.339	0
19	1	11	32	2	1	1	0.25	0.25	129	1	9.106	0.622	0
19	1	12	1	2	0	0	0	0.25	190	0	8.831	1.316	0
19	1	12	2	1	0	0	0	0.25	138	0	9.628	0.108	0
19	1	12	3	2	0	0	0	-0.25	153	0	8.493	1.752	0
19	1	12	4	1	0	0	0	-0.25	110	1	8.93	0.622	0
19	1	12	5	2	0	0	0	-0.25	131	0	8.938	1.591	0
19	1	12	6	1	0	0	0	-0.25	131	0	9.585	0.339	0
19	1	12	7	2	0	0	0	0.25	148	0	9.073	1.349	0
19	1	12	8	1	0	0	0	0.25	129	1	10.096	0.57	0
19	1	12	9	1	0	0	0	0.25	140	0	9.509	0.037	0
19	1	12	10	1	0	0	0	-0.25	130	1	9.335	0.203	0
19	1	12	11	2	0	0	0	-0.25	151	0	9.408	1.012	0
19	1	12	12	1	0	0	0	-0.25	105	1	8.308	1.306	0
19	1	12	13	2	0	0	0	0.25	114	1	8.496	1.845	0
19	1	12	14	1	0	0	0	0.25	136	0	9.518	0.154	0
19	1	12	15	1	0	0	0	0.25	139	0	9.276	0.35	0
19	1	12	16	2	0	0	0	0.25	138	0	8.926	1.376	0
19	1	12	17	2	0	0	0	-0.25	134	0	9.233	1.248	0
19	1	12	18	1	0	0	0	0.25	109	1	8.836	0.816	0
19	1	12	19	2	0	0	0	-0.25	117	1	8.924	1.221	0
19	1	12	20	2	0	0	0	-0.25	133	0	9.429	0.927	0
19	1	12	21	1	0	0	0	0.25	111	1	8.122	1.453	0
19	1	12	22	2	0	0	0	0.25	116	1	9.367	1.028	0
19	1	12	23	1	0	0	0	-0.25	139	0	9.668	0.043	0
19	1	12	24	1	0	0	0	-0.25	133	0	9.162	0.543	0
19	1	12	25	2	0	0	0	0.25	154	0	9.201	1.169	0
19	1	12	26	1	0	0	0	0.25	134	0	9.981	0.281	0
19	1	12	27	2	0	0	0	0.25	139	0	8.955	1.368	0
19	1	12	28	1	0	0	0	-0.25	101	1	8.293	1.463	0
19	1	12	29	2	0	0	0	0.25	134	0	9.028	1.178	0
19	1	12	30	2	0	0	0	-0.25	135	0	9.634	0.633	0
19	1	12	31	1	0	0	0	-0.25	125	1	8.39	1.183	0
19	1	12	32	2	0	0	0	-0.25	121	1	8.591	1.836	0
19	1	13	1	1	0	0	0	0.25	121	1	9.251	0.391	0
19	1	13	2	2	0	0	0	-0.25	150	0	9.182	1.069	0
19	1	13	3	2	0	0	0	0.25	141	0	9.353	0.761	0
19	1	13	4	2	0	0	0	-0.25	112	1	8.541	1.638	0
19	1	13	5	1	0	0	0	-0.25	149	0	10.946	1.074	0
19	1	13	6	1	0	0	0	-0.25	114	1	8.583	1.205	0
19	1	13	7	1	0	0	0	-0.25	132	0	9.583	0.358	0
19	1	13	8	1	0	0	0	0.25	140	0	9.094	0.739	0
19	1	13	9	2	0	0	0	-0.25	102	1	8.518	1.659	0
19	1	13	10	2	0	0	0	0.25	171	0	9.248	0.807	0
19	1	13	11	2	0	0	0	-0.25	147	0	9.199	0.854	0
19	1	13	12	2	0	0	0	0.25	155	0	8.962	1.191	0
19	1	13	13	1	0	0	0	-0.25	145	0	9.582	0.034	0
19	1	13	14	2	0	0	0	-0.25	138	0	8.608	1.575	0
19	1	13	15	2	0	0	0	0.25	142	0	9.754	0.614	0
19	1	13	16	2	0	0	0	-0.25	119	1	8.815	1.319	0
19	1	13	17	1	0	0	0	0.25	138	0	9.402	0.445	0
19	1	13	18	1	0	0	0	-0.25	151	0	9.698	0.043	0
19	1	13	19	2	0	0	0	0.25	133	0	9.376	0.767	0
19	1	13	20	1	0	0	0	0.25	121	1	10.214	0.251	0
19	1	13	21	1	0	0	0	-0.25	138	0	9.574	0.32	0
19	1	13	22	1	0	0	0	0.25	125	1	9.813	0.124	0
19	1	13	23	1	0	0	0	-0.25	144	0	9.908	0.004	0
19	1	13	24	1	0	0	0	0.25	117	1	8.742	1.167	0
19	1	13	25	1	0	0	0	0.25	146	0	8.85	0.772	0
19	1	13	26	1	0	0	0	0.25	117	1	9.676	0.094	0
19	1	13	27	2	0	0	0	-0.25	130	1	9.095	1.191	0
19	1	13	28	2	0	0	0	-0.25	150	0	9.363	0.663	0
19	1	13	29	1	0	0	0	-0.25	130	1	9.565	0.342	0
19	1	13	30	2	0	0	0	0.25	115	1	9.28	0.674	0
19	1	13	31	2	0	0	0	0.25	131	0	8.651	1.431	0
19	1	13	32	2	0	0	0	0.25	135	0	8.711	1.248	0
19	1	14	1	2	0	0	0	0.25	136	0	9.454	0.405	0
19	1	14	2	1	0	0	0	-0.25	109	1	8.39	1.659	0
19	1	14	3	2	0	0	0	0.25	98	1	8.793	1.224	0
19	1	14	4	2	0	0	0	-0.25	58	1	6.937	17.126	1
19	1	14	6	2	0	0	0	-0.25	170	0	8.881	1.145	0
19	1	14	7	1	0	0	0	0.25	161	0	9.626	0.32	0
19	1	14	8	2	0	0	0	-0.25	139	0	8.736	1.189	0
19	1	14	9	1	0	0	0	0.25	157	0	9.787	0.092	0
19	1	14	10	2	0	0	0	0.25	107	1	8.626	1.374	0
19	1	14	11	1	0	0	0	0.25	93	1	8.33	1.537	0
19	1	14	12	1	0	0	0	-0.25	166	0	10.362	0.415	0
19	1	14	13	1	0	0	0	-0.25	151	0	9.565	0.132	0
19	1	14	14	1	0	0	0	0.25	139	0	9.101	0.663	0
19	1	14	15	1	0	0	0	-0.25	118	1	9.522	0.252	0
19	1	14	16	2	0	0	0	-0.25	110	1	9.22	0.764	0
19	1	14	17	1	0	0	0	-0.25	104	1	8.749	1.017	0
19	1	14	18	2	0	0	0	-0.25	127	1	8.45	1.689	0
19	1	14	19	1	0	0	0	-0.25	137	0	9.226	0.478	0
19	1	14	20	1	0	0	0	-0.25	124	1	9.276	0.745	0
19	1	14	21	2	0	0	0	-0.25	57	1	7.332	2.732	0
19	1	14	22	1	0	0	0	0.25	136	0	9.71	0.26	0
19	1	14	23	2	0	0	0	0.25	102	1	9.284	0.745	0
19	1	14	24	2	0	0	0	-0.25	159	0	8.787	1.091	0
19	1	14	25	1	0	0	0	0.25	119	1	8.481	1.444	0
19	1	14	26	1	0	0	0	0.25	54	1	6.383	16.068	1
19	1	14	27	1	0	0	0	0.25	155	0	9.509	0.386	0
19	1	14	28	2	0	0	0	0.25	151	0	9.24	0.677	0
19	1	14	29	1	0	0	0	-0.25	99	1	9.152	0.799	0
19	1	14	30	2	0	0	0	-0.25	111	1	8.825	1.14	0
19	1	14	31	2	0	0	0	0.25	136	0	9.253	0.647	0
19	1	14	32	2	0	0	0	0.25	128	1	9.034	0.865	0
19	2	1	1	2	0	0	0	0.25	182	0	10.199	0.309	0
19	2	1	2	2	0	0	0	0.25	219	0	9.719	0.361	0
19	2	1	3	2	0	0	0	-0.25	132	0	9.861	0.072	0
19	2	1	4	1	0	0	0	-0.25	145	0	10.429	0.058	0
19	2	1	5	2	0	0	0	-0.25	117	1	9.859	0.037	0
19	2	1	6	1	0	0	0	0.25	131	0	10.458	0.393	0
19	2	1	7	1	0	0	0	0.25	137	0	11.029	0.935	0
19	2	1	8	1	0	0	0	-0.25	162	0	9.933	0.263	0
19	2	1	9	1	0	0	0	0.25	123	1	9.796	0.277	0
19	2	1	10	1	0	0	0	-0.25	172	0	9.454	0.726	0
19	2	1	11	1	0	0	0	-0.25	93	1	9.412	0.764	0
19	2	1	12	2	0	0	0	0.25	113	1	9.147	0.505	0
19	2	1	13	2	0	0	0	-0.25	149	0	9.389	0.309	0
19	2	1	14	1	0	0	0	0.25	111	1	9.729	0.641	0
19	2	1	15	2	0	0	0	-0.25	140	0	9.611	0.192	0
19	2	1	16	2	0	0	0	0.25	139	0	9.321	0.513	0
19	2	1	17	2	0	0	0	-0.25	180	0	9.689	0.004	0
19	2	1	18	1	0	0	0	0.25	171	0	10.174	0.023	0
19	2	1	19	2	0	0	0	0.25	141	0	9.956	0.194	0
19	2	1	20	1	0	0	0	0.25	151	0	10.401	0.265	0
19	2	1	21	2	0	0	0	0.25	100	1	9.174	0.568	0
19	2	1	22	2	0	0	0	0.25	157	0	9.693	0.055	0
19	2	1	23	1	0	0	0	-0.25	135	0	10.147	0.168	0
19	2	1	24	2	0	0	0	-0.25	110	1	9.574	0.26	0
19	2	1	25	2	0	0	0	-0.25	155	0	9.679	0.121	0
19	2	1	26	1	0	0	0	-0.25	142	0	11.202	0.962	0
19	2	1	27	2	0	0	0	0.25	114	1	8.678	1.028	0
19	2	1	28	1	0	0	0	0.25	100	1	8.812	1.379	0
19	2	1	29	1	0	0	0	-0.25	140	0	10.382	0.029	0
19	2	1	30	1	0	0	0	0.25	149	0	10.317	0.036	0
19	2	1	31	1	0	0	0	-0.25	111	1	9.618	0.786	0
19	2	1	32	2	0	0	0	-0.25	134	0	9.343	0.356	0
19	2	2	1	1	0	0	0	-0.25	117	1	9.264	1.074	0
19	2	2	2	2	0	0	0	0.25	90	1	8.727	0.865	0
19	2	2	3	2	0	0	0	0.25	114	1	9.404	0.445	0
19	2	2	4	1	0	0	0	0.25	107	1	8.207	2.125	0
19	2	2	5	2	0	0	0	-0.25	131	0	9.243	0.399	0
19	2	2	6	2	0	0	0	-0.25	86	1	8.221	1.597	0
19	2	2	7	1	0	0	0	-0.25	143	0	10.846	0.551	0
19	2	2	8	1	0	0	0	0.25	139	0	9.969	0.323	0
19	2	2	9	2	0	0	0	-0.25	132	0	10.021	0.366	0
19	2	2	10	1	0	0	0	0.25	139	0	10.319	0.347	0
19	2	2	11	1	0	0	0	0.25	145	0	9.759	0.603	0
19	2	2	12	1	0	0	0	-0.25	122	1	9.387	0.851	0
19	2	2	14	1	0	0	0	0.25	144	0	10.007	0.206	0
19	2	2	16	1	0	0	0	-0.25	122	1	9.763	0.481	0
19	2	2	17	1	0	0	0	0.25	125	1	10.065	0.268	0
19	2	2	18	1	0	0	0	-0.25	140	0	9.8	0.445	0
19	2	2	19	1	0	0	0	-0.25	155	0	9.488	0.75	0
19	2	2	20	2	0	0	0	0.25	121	1	9.196	0.489	0
19	2	2	21	2	0	0	0	0.25	132	0	9.454	0.225	0
19	2	2	22	1	0	0	0	-0.25	91	1	8.7	1.638	0
19	2	2	23	2	0	0	0	0.25	150	0	9.67	0.032	0
19	2	2	25	2	0	0	0	0.25	139	0	9.229	0.187	0
19	2	2	26	1	0	0	0	-0.25	148	0	10.322	0.013	0
19	2	2	27	1	0	0	0	0.25	145	0	9.175	1.357	0
19	2	2	28	2	0	0	0	-0.25	142	0	9.738	0.055	0
19	2	2	29	2	0	0	0	-0.25	127	1	9.109	0.62	0
19	2	2	30	2	0	0	0	-0.25	155	0	9.628	0.061	0
19	2	2	31	2	0	0	0	0.25	122	1	9.75	0.015	0
19	2	2	32	2	0	0	0	-0.25	167	0	9.098	0.562	0
19	2	3	1	1	0	0	0	-0.25	144	0	9.696	0.497	0
19	2	3	2	1	0	0	0	-0.25	126	1	9.052	1.164	0
19	2	3	4	2	0	0	0	-0.25	129	1	9.338	0.323	0
19	2	3	5	1	0	0	0	-0.25	114	1	9.617	0.696	0
19	2	3	6	2	0	0	0	0.25	133	0	9.51	0.004	0
19	2	3	7	1	0	0	0	0.25	149	0	9.255	1.061	0
19	2	3	8	1	0	0	0	0.25	136	0	9.835	0.372	0
19	2	3	9	1	0	0	0	-0.25	131	0	9.34	0.908	0
19	2	3	10	1	0	0	0	0.25	73	1	8.307	1.923	0
19	2	3	11	1	0	0	0	0.25	153	0	10.093	0.181	0
19	2	3	12	2	0	0	0	-0.25	127	1	9.162	0.617	0
19	2	3	13	2	0	0	0	-0.25	138	0	8.967	0.919	0
19	2	3	14	2	0	0	0	0.25	137	0	9.345	0.478	0
19	2	3	16	1	0	0	0	0.25	114	1	9.314	0.924	0
19	2	3	17	2	0	0	0	0.25	109	1	9.2	0.524	0
19	2	3	18	2	0	0	0	-0.25	116	1	9.248	0.47	0
19	2	3	19	1	0	0	0	-0.25	133	0	10.347	0.11	0
19	2	3	20	2	0	0	0	0.25	119	1	9.393	0.527	0
19	2	3	21	1	0	0	0	-0.25	145	0	10.162	0.132	0
19	2	3	22	2	0	0	0	-0.25	148	0	9.059	0.848	0
19	2	3	23	2	0	0	0	0.25	132	0	9.358	0.484	0
19	2	3	24	2	0	0	0	0.25	118	1	9.337	0.396	0
19	2	3	25	2	0	0	0	-0.25	128	1	8.777	0.878	0
19	2	3	26	2	0	0	0	0.25	128	1	9.784	0.146	0
19	2	3	27	2	0	0	0	-0.25	55	1	10.389	0.537	0
19	2	3	28	2	0	0	0	-0.25	118	1	9.296	0.307	0
19	2	3	29	2	0	0	0	0.25	102	1	9.217	0.426	0
19	2	3	30	1	0	0	0	-0.25	142	0	9.254	0.987	0
19	2	3	31	1	0	0	0	0.25	168	0	10.028	0.078	0
19	2	3	32	1	0	0	0	-0.25	137	0	9.82	0.364	0
19	2	4	1	1	-1	1	-0.25	0.25	242	0	9.624	0.758	0
19	2	4	2	1	1	1	-0.25	-0.25	117	1	9.924	0.35	0
19	2	4	3	2	1	1	-0.25	-0.25	85	1	8.633	18.18	1
19	2	4	4	2	-1	1	-0.25	0.25	138	0	8.84	0.927	0
19	2	4	5	2	-1	1	-0.25	0.25	54	1	9.599	19.432	1
19	2	4	6	2	-1	1	-0.25	0.25	137	0	9.08	0.731	0
19	2	4	7	1	1	1	-0.25	-0.25	118	1	9.337	1.058	0
19	2	4	8	2	1	1	-0.25	-0.25	150	0	8.887	0.914	0
19	2	4	9	1	1	1	-0.25	-0.25	115	1	8.77	1.485	0
19	2	4	10	1	1	1	-0.25	-0.25	166	0	9.62	0.44	0
19	2	4	11	2	-1	1	-0.25	0.25	136	0	9.061	0.601	0
19	2	4	13	2	1	1	-0.25	-0.25	153	0	9.789	0.034	0
19	2	4	14	1	1	1	-0.25	-0.25	106	1	9.647	0.688	0
19	2	4	15	1	-1	1	-0.25	0.25	118	1	9.527	0.712	0
19	2	4	16	1	1	1	-0.25	-0.25	96	1	9.735	0.334	0
19	2	4	17	2	-1	1	-0.25	0.25	93	1	8.004	1.948	0
19	2	4	18	2	1	1	-0.25	-0.25	96	1	9.08	0.756	0
19	2	4	19	1	-1	1	-0.25	0.25	85	1	9.111	1.042	0
19	2	4	20	2	-1	1	-0.25	0.25	91	1	8.39	1.398	0
19	2	4	21	2	1	1	-0.25	-0.25	93	1	8.701	1.148	0
19	2	4	22	2	1	1	-0.25	-0.25	156	0	9.175	0.761	0
19	2	4	24	1	-1	1	-0.25	0.25	119	1	8.954	1.091	0
19	2	4	25	1	1	1	-0.25	-0.25	134	0	9.802	0.486	0
19	2	4	26	2	-1	1	-0.25	0.25	140	0	9.501	0.456	0
19	2	4	27	1	-1	1	-0.25	0.25	97	1	9.593	0.699	0
19	2	4	28	1	-1	1	-0.25	0.25	75	1	9.221	1.093	0
19	2	4	29	2	1	1	-0.25	-0.25	142	0	9.425	0.345	0
19	2	4	31	2	1	1	-0.25	-0.25	136	0	9.505	0.184	0
19	2	4	32	1	-1	1	-0.25	0.25	131	0	8.907	1.689	0
19	2	5	1	1	1	1	0.25	0.25	173	0	10.021	0.315	0
19	2	5	2	2	1	1	0.25	0.25	164	0	9.234	0.511	0
19	2	5	3	1	1	1	0.25	0.25	173	0	9.65	0.598	0
19	2	5	4	2	-1	1	0.25	-0.25	63	1	9.212	0.519	0
19	2	5	5	1	-1	1	0.25	-0.25	67	1	9.158	0.976	0
19	2	5	6	1	1	1	0.25	0.25	113	1	8.039	2.147	0
19	2	5	7	1	-1	1	0.25	-0.25	77	1	9.557	0.677	0
19	2	5	8	1	-1	1	0.25	-0.25	129	1	9.281	0.854	0
19	2	5	9	2	1	1	0.25	0.25	53	1	9.221	19.116	1
19	2	5	10	2	-1	1	0.25	-0.25	163	0	9.151	0.524	0
19	2	5	11	2	-1	1	0.25	-0.25	74	1	8.166	18.172	1
19	2	5	12	2	1	1	0.25	0.25	99	1	9.566	0.282	0
19	2	5	13	1	1	1	0.25	0.25	180	0	9.436	0.764	0
19	2	5	14	1	-1	1	0.25	-0.25	162	0	10.071	0.094	0
19	2	5	15	2	-1	1	0.25	-0.25	146	0	9.307	0.669	0
19	2	5	16	1	-1	1	0.25	-0.25	155	0	9.844	0.132	0
19	2	5	17	1	-1	1	0.25	-0.25	143	0	9.5	0.671	0
19	2	5	18	1	1	1	0.25	0.25	142	0	9.451	0.669	0
19	2	5	19	1	-1	1	0.25	-0.25	178	0	9.548	0.53	0
